,ID,Predicted_Y
56705,ID_PLOTN4G6H8,2
56706,ID_6HWB6WERVL,0
56707,ID_CCVQ11KEZ1,0
56708,ID_1N7DISZY5R,0
56709,ID_OON9VYJA4X,2
56710,ID_ONQ8VJICN8,0
56711,ID_P8FMBWXLG5,0
56712,ID_V5QKYKZ1G8,2
56713,ID_7LRLP7MBRD,0
56714,ID_0E3MILFPFM,0
56715,ID_10MMHKH61S,0
56716,ID_V231HMZJMW,0
56717,ID_JP9QEDZF4O,0
56718,ID_K7OVV9EX01,0
56719,ID_K9LOY0CI8L,0
56720,ID_K3XT2H9005,1
56721,ID_6L0T247QSR,0
56722,ID_I97JZB00ZE,0
56723,ID_87G37HC33R,0
56724,ID_UF9HNP1HYS,0
56725,ID_1GE1D64RLV,0
56726,ID_L6JQNQUMKX,0
56727,ID_TGWLKBSH2A,2
56728,ID_VLIQGWS0HG,0
56729,ID_08VQ2VLXEG,0
56730,ID_M0JD57T64S,0
56731,ID_9PF7G19ZZ7,2
56732,ID_5ILO1EJ5QH,0
56733,ID_6RZIGUFI7N,0
56734,ID_A6JUSKBIQ5,0
56735,ID_JP69Y41533,0
56736,ID_Y2U7B0059X,0
56737,ID_R89501E6C8,0
56738,ID_L8I6HO5NAV,0
56739,ID_FOEKUY4DFN,0
56740,ID_LLLI8MHSAR,0
56741,ID_MMRTYS67DX,0
56742,ID_WUSLN2J43K,0
56743,ID_DPI9GXCDQA,0
56744,ID_0S6KX3Z0SI,2
56745,ID_WG9LCZXKH0,0
56746,ID_CT5MGPH8NX,0
56747,ID_U75GX6VQCJ,0
56748,ID_1J2NSO70B3,0
56749,ID_ODQ5ASQ190,0
56750,ID_KED9DVB8HW,0
56751,ID_7G2BXXOALM,0
56752,ID_6AUEX62UWI,0
56753,ID_HPS8EGEHHS,0
56754,ID_K00DUU5278,0
56755,ID_L4YLY1WRAO,2
56756,ID_LEV95YN98B,0
56757,ID_1E2HXE1QAT,0
56758,ID_KNULAEYSBM,0
56759,ID_DU7LQPW5G8,0
56760,ID_W428SFK7L7,0
56761,ID_LXT37JL0L9,0
56762,ID_OC32W45TQS,0
56763,ID_DUWPO8WL8T,0
56764,ID_Z9YU52N38B,0
56765,ID_92RZ6KBKQ8,2
56766,ID_8NT80IOWIG,0
56767,ID_I2M8NI463S,0
56768,ID_0P2KT2YXOQ,0
56769,ID_RJF85UL3SN,0
56770,ID_43CYONKQIB,0
56771,ID_WQ430O5JBV,0
56772,ID_O7OUD2Y7M0,0
56773,ID_4ES4L5ZGT9,0
56774,ID_IDCQ6STQSO,0
56775,ID_DZPY0UMCW1,1
56776,ID_P9086H93LI,0
56777,ID_0T39L3S0AL,0
56778,ID_1J4GZ03239,2
56779,ID_N439G4LROS,0
56780,ID_XUP0RPAU7Y,0
56781,ID_DKMZJDA57N,0
56782,ID_89STD9OQ5T,0
56783,ID_9X9VO2G7KT,0
56784,ID_FB6N2CI7LH,0
56785,ID_TBJU8QCF75,0
56786,ID_10E6HCXK8T,2
56787,ID_1K24GVKPMS,0
56788,ID_8VDF6M0G5A,0
56789,ID_I6888XAX53,0
56790,ID_0Z63QLS3Y7,0
56791,ID_THWCGYV27Y,1
56792,ID_MR7GKWNZB9,0
56793,ID_MPOY7ACI9G,0
56794,ID_6EKZK8T56N,0
56795,ID_682Z7QAOPM,0
56796,ID_ZU3072IRGH,1
56797,ID_22PT6YJ9M8,0
56798,ID_I64DVTUZDZ,0
56799,ID_3VJA5YOYOR,0
56800,ID_UH95SI68SM,0
56801,ID_HJ2LUZV6WV,0
56802,ID_6XV5U3P008,0
56803,ID_63LEM8RPBE,0
56804,ID_RDPDMISIAW,1
56805,ID_TAOJWAPHBU,2
56806,ID_145VC5DZQU,0
56807,ID_G5V8TNOOKR,0
56808,ID_7NRJIKL47K,0
56809,ID_CBOXMREMPP,0
56810,ID_RMPPHACURO,0
56811,ID_QZPH2W5GQR,0
56812,ID_4GVYSBJEZR,0
56813,ID_7FVWOYE67B,0
56814,ID_9OS8SNK503,0
56815,ID_K8JXIVYDHY,0
56816,ID_W0H6CJOHSG,0
56817,ID_LKI66N4RNQ,0
56818,ID_4XF0LLZCXL,0
56819,ID_O59YE4R04H,0
56820,ID_6NVHSSL0C6,0
56821,ID_7YFBDWCGH4,2
56822,ID_JDVRJ7MHP1,0
56823,ID_0PMYCE121V,0
56824,ID_62B6TU8D2R,0
56825,ID_TRC3A4KVV5,0
56826,ID_7601MFDG51,0
56827,ID_QNJVBNIR7Z,0
56828,ID_QQDQ8FH797,0
56829,ID_P0Z59UO43G,0
56830,ID_32V0ZINU5Z,0
56831,ID_IUOTB1SITW,0
56832,ID_6QLAENLLI7,0
56833,ID_5U0CZQRN0U,0
56834,ID_X60Z42Q6FH,1
56835,ID_PEWGLRYAT7,0
56836,ID_K26XM7N8YW,0
56837,ID_USVO80ZE7S,0
56838,ID_L1S1YKJ3D3,0
56839,ID_6QADA7ICW6,0
56840,ID_PJGI9FJOAF,0
56841,ID_N15DFZ0VBZ,0
56842,ID_5ZVVB1I3I9,0
56843,ID_C1BX9309K1,2
56844,ID_TGY03JDED7,0
56845,ID_VYUPWDOAYM,0
56846,ID_NEYQ73KHD6,0
56847,ID_V4AX17IBXD,0
56848,ID_TCFYTPLHQD,0
56849,ID_YSRR3UND40,0
56850,ID_S62GHOQ2PA,0
56851,ID_OIPDKQ6N0G,0
56852,ID_8EERJE5SJ3,0
56853,ID_TFDQ5ZVRGD,2
56854,ID_E2AEU0UL49,0
56855,ID_W9LEYM10PU,0
56856,ID_A85FZ5DHWI,0
56857,ID_GXITA44TXL,0
56858,ID_ENK2Q2ZJQE,0
56859,ID_0V2I94KU42,0
56860,ID_I28JJC2OV3,0
56861,ID_W550OJNBMO,0
56862,ID_7SA5XX2WN8,0
56863,ID_VWDIPIT10K,0
56864,ID_G6S5EQGWAH,0
56865,ID_LQ9EGGVBGT,0
56866,ID_PCT55S6YFC,0
56867,ID_37JVP7Y3WI,0
56868,ID_1PQB3Z0QIH,0
56869,ID_BYWMVV4THM,0
56870,ID_I7H3U8RSOJ,0
56871,ID_EDFOCLMKQ5,0
56872,ID_KQECOHMZJ5,0
56873,ID_9DW0JN8CZU,0
56874,ID_ICZGIYF6M0,0
56875,ID_LTVFSL9CIR,0
56876,ID_60XXG8YULK,0
56877,ID_9CNDZUX19W,0
56878,ID_Y82EA0TO8K,0
56879,ID_L2BX6HGUDP,0
56880,ID_ELSOIGTO7W,0
56881,ID_WJO0WGN1ZR,0
56882,ID_XMYXGNO8RC,0
56883,ID_LV5LH9YNXS,0
56884,ID_HA6K3A5MM6,0
56885,ID_RKHEG0BLKD,0
56886,ID_HJLZDNQ6GG,0
56887,ID_FZAT7UF4XM,1
56888,ID_5301PCRYT4,0
56889,ID_RGO39OE2FG,0
56890,ID_TJ7CBP5TS2,0
56891,ID_9IVH47AN1A,0
56892,ID_M55ENCW3LJ,0
56893,ID_6YA85SAH5T,0
56894,ID_V6JQMJNFPG,0
56895,ID_TGM2KW7D8E,1
56896,ID_HYFTRUJ5XM,0
56897,ID_JLTPDDBSVT,0
56898,ID_M31FNW49RW,0
56899,ID_GW363RCAVI,0
56900,ID_3GYSYD10G4,0
56901,ID_JB18KPJ6L2,0
56902,ID_8CQITDVO8R,0
56903,ID_OWE8CEX81J,0
56904,ID_DHAQV3TWUS,0
56905,ID_EAYTC3U9X6,0
56906,ID_HM0G1HPO4W,2
56907,ID_CPEA2YMZ00,0
56908,ID_I6BGJ1SQWH,0
56909,ID_DVSUJX1IF0,0
56910,ID_S1K9746UPV,0
56911,ID_UH8W16IIXI,0
56912,ID_G3DN8Z0HDA,0
56913,ID_OEJIGTP0RT,0
56914,ID_QIMUH8BO62,0
56915,ID_98WKQFV31B,0
56916,ID_DJX5E7W444,0
56917,ID_AYIQLT5KMR,0
56918,ID_EIDHAPOQR1,0
56919,ID_PVGJL0FWIK,0
56920,ID_19D6V77I1R,0
56921,ID_Q3P2GK6CHN,0
56922,ID_B8MKWB0ZQ8,0
56923,ID_4QI9QGUPVU,0
56924,ID_ITNIVZ3UOO,0
56925,ID_F6AUDPQN1A,0
56926,ID_V5ILFT85CB,0
56927,ID_9VVSN16SD3,0
56928,ID_GS9DDZKY9M,0
56929,ID_22SSQKXB7H,0
56930,ID_IKMOS7SKJA,0
56931,ID_EU9MJX7KCC,0
56932,ID_R3T0LSA1AN,0
56933,ID_P84CBTR6Q2,0
56934,ID_Z1I9XGTLQX,2
56935,ID_VGHN9TN4HU,0
56936,ID_8ARACQR3V6,0
56937,ID_H1AIXQQ9S7,0
56938,ID_2YEYOD5PF3,0
56939,ID_STGOU4MTWH,0
56940,ID_R7QS7FB56O,0
56941,ID_5XIMBY5I0O,0
56942,ID_926PV5I0LV,0
56943,ID_Q8941WBVZB,0
56944,ID_UXEWZM1Z7N,0
56945,ID_OZLS34K91P,0
56946,ID_2UOSYM60WO,0
56947,ID_XYQ7EP6GXX,0
56948,ID_NHGAZCXQMN,0
56949,ID_Q2OHHM1NCH,0
56950,ID_ISYKTV15T6,0
56951,ID_REC4TM4APN,0
56952,ID_R9D3QPQCZ0,0
56953,ID_OX3BHIPSSZ,0
56954,ID_FE3BPTOFD0,1
56955,ID_1HKOCP4MUU,0
56956,ID_48C3AT6EBH,0
56957,ID_Y128YRTG7Z,0
56958,ID_GO33WFVTSI,0
56959,ID_WN4U9ZHEHT,0
56960,ID_W1TSRNS23V,2
56961,ID_UIJ7WETUOU,2
56962,ID_MA8AOT56W9,2
56963,ID_18VZ6OXVMC,0
56964,ID_H0GRCQCUDA,0
56965,ID_5BR19RXCX5,2
56966,ID_E3FLFECJXW,0
56967,ID_4AE139WWCL,0
56968,ID_NP04SKN2AZ,2
56969,ID_95R1PIS1OG,2
56970,ID_7JPCZJWDRC,0
56971,ID_RHMNKSS1MN,0
56972,ID_IL9CHW20Q1,0
56973,ID_KJE2QUPQQV,2
56974,ID_23XIG070M4,0
56975,ID_6C3KIXFX8E,0
56976,ID_D87W3866IB,0
56977,ID_WCU1BV14T1,0
56978,ID_BL7VUSXYEV,2
56979,ID_E02WN51J24,0
56980,ID_K4D8A2GBMI,0
56981,ID_XVJYABJ5S4,0
56982,ID_LDS3KYDC5E,0
56983,ID_ZKMVBGTNCI,0
56984,ID_6EU3J4W6WV,1
56985,ID_SDKY6OU68B,0
56986,ID_Z93TQICUIB,0
56987,ID_XLTPDSLD5Z,0
56988,ID_PZG0V0O7JX,0
56989,ID_5H2DMEEZDF,0
56990,ID_FYXVDF1FMQ,0
56991,ID_GGH9MLZ841,0
56992,ID_LCWGPHJZ2A,0
56993,ID_I9MOLB326H,1
56994,ID_E80B142OG7,0
56995,ID_X4B90GCZO7,0
56996,ID_1PF3NGJX62,0
56997,ID_2JVA2J5TA9,0
56998,ID_KEYXP70GEQ,0
56999,ID_F87K93C70J,0
57000,ID_WPLO4DBTL8,1
57001,ID_HYFGKTH2W6,2
57002,ID_0T2PH72KMS,0
57003,ID_FPR5B3X9NW,0
57004,ID_GJT9HABN18,2
57005,ID_CA8R6JT3T6,0
57006,ID_8DEBS09NG0,0
57007,ID_6RT2HQCMED,0
57008,ID_OLBRBDQI8Z,0
57009,ID_OMO3N8UIOM,1
57010,ID_PWSKQWD9XN,2
57011,ID_JGPLHJKAAS,2
57012,ID_DDB53YZRQT,0
57013,ID_ELG43Y2VN8,0
57014,ID_BP0B5T5DYA,0
57015,ID_EIW19D7HZM,0
57016,ID_UJ2QAOJ92F,2
57017,ID_X6G17WDDOB,2
57018,ID_0Y3GQ0KBS0,0
57019,ID_HKWN1SASR2,2
57020,ID_4QUD951NMY,2
57021,ID_P44LWPHWQB,0
57022,ID_KDCU7WYVLT,0
57023,ID_43OAZIQF2I,0
57024,ID_230H1QZ0YJ,0
57025,ID_JSMVBRRLCX,0
57026,ID_8IETKWPH9G,0
57027,ID_U3NHOQ5QDY,0
57028,ID_GZMC83QJ5Q,0
57029,ID_TLD57SM27M,0
57030,ID_SCYO8AE9JW,0
57031,ID_LT8Z2Y17BK,0
57032,ID_R4X2LW2FOX,0
57033,ID_BDS9B8K4S0,0
57034,ID_RTI4NK62KE,2
57035,ID_5G029E5JKZ,0
57036,ID_B8XNY0CSLQ,0
57037,ID_92J9FOCFJX,0
57038,ID_RJ6KMCRLLC,1
57039,ID_FWIXNNDFW5,0
57040,ID_24E348N490,2
57041,ID_FY8Y3OHRMC,0
57042,ID_FLS0XXQMJ3,0
57043,ID_7F173V5Q5S,2
57044,ID_J5V3GKCSRY,0
57045,ID_GWXH9BRMSD,0
57046,ID_6S51F9U4Z3,0
57047,ID_VZR8OBC393,0
57048,ID_79U45Z9J23,2
57049,ID_YYFIS3BH46,0
57050,ID_2IP1VFFHZQ,0
57051,ID_HI3W04XMTL,0
57052,ID_2MXNUSLCO5,0
57053,ID_HS665JS5G6,0
57054,ID_9VEL24446M,0
57055,ID_GMFCY2ILWR,0
57056,ID_8BCZON8GLZ,2
57057,ID_SMWEHYPCPY,0
57058,ID_02NA88Y3G5,2
57059,ID_OGFPSYLZEN,2
57060,ID_0YPP8M7OMJ,2
57061,ID_3505XKREAP,0
57062,ID_YCIYWPUGCO,0
57063,ID_G0YXR9RSC5,2
57064,ID_CGIMTUZU7I,0
57065,ID_AVW6D3868K,2
57066,ID_ZBJYC7X0Y1,0
57067,ID_OB7QLDXFYV,0
57068,ID_AKUJQS42GE,0
57069,ID_JTRBIWU6DY,2
57070,ID_YCSSQ455BQ,2
57071,ID_59X8ZJFI0N,0
57072,ID_D98IAXGGSV,0
57073,ID_GQUWMQJQGA,0
57074,ID_CEGNBUG92J,0
57075,ID_W2OEJ1MQI2,0
57076,ID_UNOOITBZ6Y,0
57077,ID_OYDG3Z98RN,0
57078,ID_ML27SGURX1,2
57079,ID_OTM0E3DUET,0
57080,ID_2599NZCLIO,0
57081,ID_BQM3THFU0Y,2
57082,ID_4OZPQT624Y,0
57083,ID_MAKG1Y3K1G,0
57084,ID_ORMFXA6WPL,2
57085,ID_AS454897LE,0
57086,ID_VMFVJ4JG74,0
57087,ID_BTVBHSVTY0,0
57088,ID_BWIV6MBX7V,0
57089,ID_OXIT4WH6QC,1
57090,ID_NNAJENVSSH,0
57091,ID_ZM0K3AQJN6,0
57092,ID_QAK8L5BM4T,0
57093,ID_ZD7FNAPMF4,0
57094,ID_ZYNUBO0OEA,1
57095,ID_2ZF7RCV1GE,0
57096,ID_EEHZGYY7IT,1
57097,ID_Q4RLMI03FN,0
57098,ID_468FZ0FLP0,2
57099,ID_OG9913LBZR,1
57100,ID_ZSYNL71E7V,0
57101,ID_4CLD3BGK61,1
57102,ID_3O2472E1J8,0
57103,ID_O33BZ1LFUP,1
57104,ID_5G1F6VYK2P,2
57105,ID_K7UPGOD0LI,2
57106,ID_UWAGEV3Y2Z,0
57107,ID_J5ISU4YR66,1
57108,ID_XWGMHHKLUS,0
57109,ID_YKHOF7TDYZ,1
57110,ID_9WLATTO6ED,0
57111,ID_LD3G4NZ6C0,0
57112,ID_X6GW4IZ7SW,0
57113,ID_FDNHZZS3Z5,0
57114,ID_44CXA9ZCKH,0
57115,ID_1GPCTQ59IO,0
57116,ID_RQNDTMQV4P,1
57117,ID_44DAJOJCMT,1
57118,ID_LWRWQ3ABMA,0
57119,ID_G924L4DZ83,1
57120,ID_CI5UX11VM2,0
57121,ID_N1JQVLD8FG,1
57122,ID_00VV05JQ99,0
57123,ID_2HTP561PPZ,0
57124,ID_WLJEZMOL0Q,1
57125,ID_415BE3YA5V,1
57126,ID_Z1PFCZACJD,0
57127,ID_N5QLVSYTJE,1
57128,ID_HPMHMCAUME,0
57129,ID_IJEVBZHCPW,0
57130,ID_NSL2PDPM7F,0
57131,ID_SCKSEAYV62,0
57132,ID_IIFOZIAESW,0
57133,ID_12LBEG3A3N,0
57134,ID_D36ZFU7OQM,2
57135,ID_HQHUOUYE8Z,0
57136,ID_LHXOXHW9SG,0
57137,ID_UV3M7MJ6AH,0
57138,ID_4TN3D8I6SH,0
57139,ID_CXYIUYK20M,1
57140,ID_VUNLTW96O9,1
57141,ID_3EFGPMBVWH,0
57142,ID_HAXM3G404B,0
57143,ID_Y82A9Y2ZCC,0
57144,ID_TZD92Y4TNU,0
57145,ID_FY6SW2L0TS,0
57146,ID_A0GN556JB4,1
57147,ID_FRCJ3R56Y7,0
57148,ID_71C20MLDWT,0
57149,ID_1Q940JNSAZ,1
57150,ID_RSCXPAVHSX,2
57151,ID_IJ39TK4TPP,0
57152,ID_BBK3BL5QLU,1
57153,ID_RTMG6FDSJV,1
57154,ID_BPOPGHJOF4,0
57155,ID_P5LOFHNZTK,0
57156,ID_QDZ0J84ZX5,1
57157,ID_4A81554D37,0
57158,ID_IXLH2IAM36,0
57159,ID_K4E91B99N1,0
57160,ID_AZ6DB5TVUS,1
57161,ID_KXIW2OU1TP,0
57162,ID_6VF0DB3DEF,0
57163,ID_VWJOULQD3R,0
57164,ID_VR85XYVE1T,1
57165,ID_4S72CC56BH,1
57166,ID_9TCQAKM2OI,1
57167,ID_PX2EEUOTGT,2
57168,ID_HUMQ1S068Z,2
57169,ID_5CPP53BAQ7,1
57170,ID_8F1JYCMYWU,0
57171,ID_MS8UMYCXW9,0
57172,ID_CCCR4DM8HH,0
57173,ID_VVDTYFB5IX,0
57174,ID_T94O186J16,1
57175,ID_07XFIC9W09,1
57176,ID_6CA5A6Y7UQ,0
57177,ID_BCSMCTS50B,0
57178,ID_OPD2OM6U6B,1
57179,ID_BUBF7PA1N3,1
57180,ID_DKG4LBROMX,2
57181,ID_53CXG5XS26,1
57182,ID_P97AWIQHKW,1
57183,ID_DHLLCHO119,0
57184,ID_6FWTQVDXP3,0
57185,ID_WPSLCOWWQQ,1
57186,ID_Z3MG2MQI01,1
57187,ID_U070SVVCB3,0
57188,ID_IR6Y01RF4W,1
57189,ID_9BLGI87928,0
57190,ID_6A8HMQW1A3,0
57191,ID_L38KZTZ9DE,0
57192,ID_Z0GTMBO7IL,2
57193,ID_8BKU7RSRJ9,0
57194,ID_7FNATS7Q4C,0
57195,ID_XSAUA66BZG,1
57196,ID_DSLCLU0987,0
57197,ID_EUKT2HD6SN,0
57198,ID_IB1KQ381JG,1
57199,ID_AP4ISTUBY4,0
57200,ID_6Z49NK2NUT,2
57201,ID_0XDG6X1728,0
57202,ID_XNV20ZWFVL,0
57203,ID_IH9QUG7OB2,1
57204,ID_5ZACIKA4F1,2
57205,ID_IKMOOQM90D,0
57206,ID_OM6JEHI3IL,0
57207,ID_BYQYYORXZV,0
57208,ID_Y0FQ2CZXYI,1
57209,ID_MXRHACTO62,1
57210,ID_62ML033VNL,0
57211,ID_IS6DDZBXXS,0
57212,ID_R6WNMOQVXO,0
57213,ID_ENMSPL84A9,1
57214,ID_W50DUTTNW2,1
57215,ID_T6JWUEGC0F,1
57216,ID_BPXR9FFW2E,2
57217,ID_3K6Y9M0QKA,2
57218,ID_NAFRHP4QOA,0
57219,ID_NHAROLQNAS,2
57220,ID_FRNAD0UP86,0
57221,ID_YHHZQWZH02,0
57222,ID_ZQH5WXA1CQ,0
57223,ID_D9O52SZI73,2
57224,ID_774X1INEMW,0
57225,ID_QHHXV4MZMV,0
57226,ID_0S1BWCXIFD,2
57227,ID_L261PEK30Q,0
57228,ID_N7QW1CR8AL,0
57229,ID_TCC7506BED,0
57230,ID_KFUQFZYK3T,1
57231,ID_B82MJDLZQJ,0
57232,ID_MCOPS1F7SG,0
57233,ID_HZETA14TYE,0
57234,ID_FGO0V9DQ91,1
57235,ID_LCZ3PVT023,2
57236,ID_V1KOFT309R,0
57237,ID_LPVH5WMUM1,0
57238,ID_U1ANHHCQVN,0
57239,ID_AB81UZLLYK,2
57240,ID_CNQNRW6HLO,0
57241,ID_EIC0NCA9WH,1
57242,ID_PXVDZMV4JC,0
57243,ID_PRWY9IFDTN,1
57244,ID_234I9M9SZJ,2
57245,ID_0SJQZISMKR,2
57246,ID_6JI6KW821C,0
57247,ID_CFL10WPXXK,2
57248,ID_7ZJYRDUG9P,0
57249,ID_P7Y34D5LT9,2
57250,ID_557FPU5X11,0
57251,ID_0FCU8GO6GO,2
57252,ID_3APJRCKJN0,2
57253,ID_SX3WS62GH3,0
57254,ID_7JA4PM4BNT,2
57255,ID_XT9H0NLTJZ,0
57256,ID_62YOMTR3Y5,0
57257,ID_AGCEV1OHWG,0
57258,ID_13OSFJX0L1,0
57259,ID_ME42SVWHYD,0
57260,ID_OWPD3FHOUR,0
57261,ID_NEOG8WBSDD,0
57262,ID_Q8GLF6GMN0,2
57263,ID_VOEDMZ5WJA,0
57264,ID_ZH2DZQBDRV,2
57265,ID_RE6L8S5O4E,0
57266,ID_AQKZZVHAM8,0
57267,ID_AG7OJUQ29O,0
57268,ID_2AHZDBWOGZ,0
57269,ID_8PGHETO15F,0
57270,ID_O7H4TTG3AO,2
57271,ID_HVP75MPHQQ,2
57272,ID_4E5Z9VDUUW,0
57273,ID_ANGGAAXYR7,2
57274,ID_C2TACEP9OR,0
57275,ID_GTGI77ZIM8,2
57276,ID_W7QNT1BKL3,2
57277,ID_59FZONB3M2,2
57278,ID_MM7I1CXJVA,0
57279,ID_XXI0AD5J4K,0
57280,ID_AOG0NO263U,0
57281,ID_PFNR2B5S1S,0
57282,ID_RTP78BWBSE,0
57283,ID_KUXOX120J0,2
57284,ID_F79XFBW221,2
57285,ID_7FPA51Q8W1,0
57286,ID_4OJE5YD4NK,0
57287,ID_2MMJJ297V7,0
57288,ID_L3U4TGCYNW,0
57289,ID_IMMILP170J,0
57290,ID_BQ816R8W94,0
57291,ID_37CBSC4BCQ,0
57292,ID_6H15L16LWJ,0
57293,ID_AIMMF9VIYJ,0
57294,ID_1C71QRZG8U,0
57295,ID_XLW9ALXIDC,0
57296,ID_ZPNMUFTQV2,2
57297,ID_10HM1H87MU,0
57298,ID_WODHUEL67H,2
57299,ID_U3YK72QH9S,0
57300,ID_XUDIUKTCZW,0
57301,ID_DYL3ILTAWA,2
57302,ID_1RI8EDLNR1,2
57303,ID_3EGWHVX8UZ,0
57304,ID_CKLYVKMWUN,2
57305,ID_IT7E0HMIGM,0
57306,ID_6BGGR93VPT,0
57307,ID_6Z8SCQPYGE,1
57308,ID_UO3JWV4C2Q,0
57309,ID_8P42MZEVVI,0
57310,ID_N8W5A5R9U2,1
57311,ID_IUJ61LX9G8,0
57312,ID_OTW1ZJ6P40,2
57313,ID_FSWD57KRUA,0
57314,ID_ZDHQ6VXZ9Q,0
57315,ID_XRBZYY2TD2,0
57316,ID_7858TK49X4,2
57317,ID_TRX3V6CKF3,0
57318,ID_24954OCAQI,0
57319,ID_BDI2ZXFGHR,2
57320,ID_7BDK9DVEW7,0
57321,ID_CTP643RMK5,0
57322,ID_MLGFK7MUFF,0
57323,ID_14Y8XRV4FR,2
57324,ID_TBCDLU844Q,0
57325,ID_C85NUJGLD4,0
57326,ID_73VBDZSDMK,0
57327,ID_0YA7H9TLLG,0
57328,ID_UV7IK9YULQ,2
57329,ID_LDA189BL8N,0
57330,ID_UHDJ162ESA,0
57331,ID_6G6LYMCF0X,0
57332,ID_FL6SVGRTPB,0
57333,ID_8FCXN4JW3T,0
57334,ID_AMS028O9N1,2
57335,ID_FCAYP0XA8E,2
57336,ID_WRI31MZU7Z,0
57337,ID_0VNADN7L6X,2
57338,ID_JWBZ3RBQB3,0
57339,ID_OC2T1DH0U0,0
57340,ID_0LQ9P0W982,0
57341,ID_NG054EM8Z4,0
57342,ID_0K5VHDNHG4,0
57343,ID_60LP2BG0Q9,0
57344,ID_0N8SYUWCQU,0
57345,ID_UD266UO3O1,0
57346,ID_UHZ9GVBHA9,0
57347,ID_FMRWIIGWOG,2
57348,ID_6PPYIGZM00,0
57349,ID_T2EV7TXPDO,0
57350,ID_EO8DEY0MK5,0
57351,ID_OMVF6T0KE7,0
57352,ID_Z1H7YCQPX6,0
57353,ID_CC9JPCYX1L,0
57354,ID_U7HDBQQS69,0
57355,ID_A4XFF9HAPT,0
57356,ID_Z6IQ2UBGCX,0
57357,ID_D050INSXDM,2
57358,ID_CQ9061ZT5Z,2
57359,ID_AB2JU35DCN,0
57360,ID_Z3ZHOOXZ4O,0
57361,ID_MT7JA8KO4P,0
57362,ID_V94W9XBLJF,2
57363,ID_CK2BELVBX4,0
57364,ID_L544GUOEGQ,1
57365,ID_WTKCIOOJNV,0
57366,ID_DK1NW37GQT,2
57367,ID_JP4Q4RLWPM,2
57368,ID_ZUBU32COX7,0
57369,ID_KWLFR9PXUR,2
57370,ID_N6Q1GRX7PY,1
57371,ID_9IPJT79MGB,0
57372,ID_YOLVLIA0EW,0
57373,ID_EW8EYORSZ4,0
57374,ID_VLMP7BO4KZ,0
57375,ID_539MNVD3GH,0
57376,ID_549AOXJKMU,0
57377,ID_F19HLCEZXJ,0
57378,ID_KJ8EI1BPQ9,0
57379,ID_BRFO6R403U,0
57380,ID_N0B83FPS4G,0
57381,ID_5K2GOQEV44,0
57382,ID_ONVDVGR2WY,2
57383,ID_OZOW8N4YWW,0
57384,ID_6S5HIJBE9A,0
57385,ID_59KSAOFGFA,0
57386,ID_N52D87O816,0
57387,ID_RJICLHJU71,0
57388,ID_X3FVJXYXKN,2
57389,ID_0I2UZM4OET,0
57390,ID_VC8BDOMSD2,1
57391,ID_7REFVJF75M,0
57392,ID_QCQROEIKJD,0
57393,ID_IEF14BML9F,0
57394,ID_DZQ5LC0WSG,0
57395,ID_9R4WT6RUOT,2
57396,ID_UQPM447C1Q,0
57397,ID_L3PYM2ZHBW,0
57398,ID_GUUR7O2SLC,0
57399,ID_674ANSLSI5,0
57400,ID_RW4SIVTRAK,0
57401,ID_XC23WV1P96,0
57402,ID_BX2RIHC043,0
57403,ID_RK4X5K7L8I,0
57404,ID_NQDIDLX3ZH,0
57405,ID_38E47QT5BF,0
57406,ID_ZZJVDWD8G0,0
57407,ID_G86ODMUUDN,0
57408,ID_IVFP8NA87K,1
57409,ID_GN4FVE6CIV,0
57410,ID_IUV8V03BLV,0
57411,ID_GD3TYLV0I4,0
57412,ID_KBZXKJ2895,0
57413,ID_QU2N8KAEQ1,1
57414,ID_82C6RZ2807,1
57415,ID_PKL0824KLU,0
57416,ID_WZJ0YT88DR,0
57417,ID_OQ5M77ZU9Y,0
57418,ID_SI100B4UAC,0
57419,ID_OCGTETWPUH,0
57420,ID_A7TDFNRPQQ,0
57421,ID_ZKRMLET5G2,0
57422,ID_HWS3Q6LLD6,0
57423,ID_LZ442TACVD,0
57424,ID_28G1A2V14K,0
57425,ID_H0D2ASWB76,0
57426,ID_ZQX31O2EAC,0
57427,ID_3TCIVL09MM,0
57428,ID_KF75IP0E7W,0
57429,ID_26QBP78ESN,0
57430,ID_89AT7P3INW,0
57431,ID_28O067O9QW,0
57432,ID_X01N6RBSP5,0
57433,ID_BUJGTFU46T,0
57434,ID_LPCTWARQYZ,0
57435,ID_Q60WOLMMZ9,0
57436,ID_H3UYMORBAW,0
57437,ID_CRPDA29S0O,0
57438,ID_Q7ZLFRSS0X,2
57439,ID_MTHEA1YYHM,0
57440,ID_C0UCREUXMW,0
57441,ID_5ABLF5PT70,1
57442,ID_EXJZVREDO0,1
57443,ID_EOK5BSKDMA,0
57444,ID_ZDA06WXD7R,0
57445,ID_B3K0O7R6U9,2
57446,ID_9ITQ3OEDR3,0
57447,ID_1OLZ8DXN26,0
57448,ID_4DERER8VWA,0
57449,ID_SWZL98N0T9,0
57450,ID_K4ZSPFJ1CT,0
57451,ID_130P4HIQJ8,0
57452,ID_FF3CY9F0ST,0
57453,ID_EC9GOBPGTY,0
57454,ID_88XC8Z3UUE,1
57455,ID_1RRQF22H5M,0
57456,ID_UXV9H5EPPT,0
57457,ID_OEZGKSG0U2,0
57458,ID_HMF4LKSFSS,0
